time,open,high,low,close,Volume
2024-09-30T16:54:00Z,1.22,1.22,1.22,1.22,1
2024-09-30T17:43:00Z,1.24,1.24,1.24,1.24,61
2024-09-30T18:00:00Z,1.24,1.24,1.24,1.24,139
2024-09-30T18:40:00Z,1.23,1.23,1.23,1.23,176
2024-09-30T18:48:00Z,1.24,1.24,1.24,1.24,100
2024-09-30T18:57:00Z,1.24,1.24,1.24,1.24,100
2024-09-30T19:39:00Z,1.23,1.24,1.22,1.22,1273
2024-09-30T19:41:00Z,1.22,1.22,1.22,1.22,40
2024-09-30T19:52:00Z,1.23,1.26,1.23,1.26,3226
2024-09-30T19:57:00Z,1.26,1.26,1.26,1.26,376
2024-09-30T19:58:00Z,1.26,1.26,1.26,1.26,100
2024-09-30T20:29:00Z,1.25,1.25,1.25,1.25,50
2024-09-30T20:33:00Z,1.25,1.25,1.25,1.25,70
2024-09-30T21:23:00Z,1.23,1.23,1.23,1.23,75
2024-09-30T22:00:00Z,1.23,1.23,1.23,1.23,3087
2024-09-30T22:10:00Z,1.22,1.22,1.22,1.22,1510
2024-09-30T22:12:00Z,1.22,1.22,1.22,1.22,222
2024-09-30T23:43:00Z,1.22,1.22,1.22,1.22,30
2024-09-30T23:57:00Z,1.22,1.22,1.22,1.22,5
2024-09-30T23:59:00Z,1.22,1.22,1.22,1.22,4
2024-10-01T08:18:00Z,1.25,1.25,1.25,1.25,10
2024-10-01T08:36:00Z,1.22,1.22,1.22,1.22,202
2024-10-01T08:50:00Z,1.24,1.24,1.22,1.22,49
2024-10-01T09:34:00Z,1.23,1.23,1.23,1.23,3
2024-10-01T09:35:00Z,1.23,1.23,1.23,1.23,23
2024-10-01T09:42:00Z,1.21,1.21,1.21,1.21,1
2024-10-01T10:07:00Z,1.23,1.23,1.22,1.22,110
2024-10-01T11:00:00Z,1.22,1.22,1.22,1.22,1
2024-10-01T11:24:00Z,1.27,1.29,1.27,1.29,1546
2024-10-01T11:37:00Z,1.29,1.29,1.29,1.29,30
2024-10-01T11:40:00Z,1.3,1.3,1.3,1.3,30
2024-10-01T12:01:00Z,1.26,1.26,1.26,1.26,1
2024-10-01T12:56:00Z,1.24,1.24,1.24,1.24,5
2024-10-01T13:15:00Z,1.24,1.24,1.24,1.24,8
2024-10-01T13:19:00Z,1.23,1.23,1.21,1.21,46
2024-10-01T13:32:00Z,1.25,1.25,1.25,1.25,301
2024-10-01T13:33:00Z,1.25,1.25,1.25,1.25,253
2024-10-01T13:37:00Z,1.22,1.22,1.2,1.2,1077
2024-10-01T13:41:00Z,1.2,1.2,1.2,1.2,1314
2024-10-01T13:42:00Z,1.19,1.19,1.17,1.17,1002
2024-10-01T13:52:00Z,1.16,1.16,1.16,1.16,105
2024-10-01T14:03:00Z,1.16,1.16,1.16,1.16,100
2024-10-01T14:05:00Z,1.15,1.15,1.15,1.15,4983
2024-10-01T14:07:00Z,1.15,1.15,1.15,1.15,325
2024-10-01T14:10:00Z,1.15,1.15,1.15,1.15,16061
2024-10-01T14:13:00Z,1.15,1.15,1.15,1.15,5
2024-10-01T14:16:00Z,1.16,1.16,1.16,1.16,100
2024-10-01T14:17:00Z,1.15,1.15,1.15,1.15,5295
2024-10-01T14:18:00Z,1.15,1.15,1.15,1.15,14920
2024-10-01T14:25:00Z,1.15,1.15,1.15,1.15,100
2024-10-01T14:28:00Z,1.15,1.15,1.15,1.15,72
2024-10-01T14:36:00Z,1.16,1.16,1.16,1.16,700
2024-10-01T15:08:00Z,1.17,1.17,1.17,1.17,100
2024-10-01T15:28:00Z,1.17,1.17,1.17,1.17,37
2024-10-01T15:53:00Z,1.16,1.16,1.16,1.16,39
2024-10-01T15:56:00Z,1.16,1.16,1.16,1.16,300
2024-10-01T16:05:00Z,1.17,1.17,1.17,1.17,300
2024-10-01T16:29:00Z,1.18,1.18,1.18,1.18,105
2024-10-01T16:42:00Z,1.18,1.18,1.18,1.18,300
2024-10-01T17:17:00Z,1.16,1.16,1.16,1.16,300
2024-10-01T17:23:00Z,1.16,1.16,1.16,1.16,279
2024-10-01T18:00:00Z,1.17,1.17,1.17,1.17,400
2024-10-01T18:06:00Z,1.18,1.18,1.18,1.18,10
2024-10-01T18:38:00Z,1.17,1.17,1.17,1.17,10350
2024-10-01T18:41:00Z,1.17,1.17,1.17,1.17,2120
2024-10-01T18:44:00Z,1.17,1.17,1.17,1.17,4400
2024-10-01T19:10:00Z,1.17,1.17,1.17,1.17,2298
2024-10-01T19:13:00Z,1.17,1.17,1.17,1.17,1282
2024-10-01T19:28:00Z,1.18,1.19,1.18,1.19,10000
2024-10-01T19:29:00Z,1.2,1.2,1.2,1.2,107
2024-10-01T19:50:00Z,1.2,1.2,1.2,1.2,100
2024-10-01T19:53:00Z,1.2,1.2,1.2,1.2,1738
2024-10-01T19:56:00Z,1.2,1.2,1.2,1.2,540
2024-10-01T20:30:00Z,1.29,1.81,1.29,1.81,42548
2024-10-01T20:31:00Z,1.81,1.98,1.75,1.92,17423
2024-10-01T20:32:00Z,1.91,1.95,1.76,1.85,15556
2024-10-01T20:33:00Z,1.83,2.03,1.83,1.88,24441
2024-10-01T20:34:00Z,1.87,2.02,1.87,2,20014
2024-10-01T20:35:00Z,2.01,2.09,1.94,1.95,39563
2024-10-01T20:36:00Z,1.95,2.04,1.95,1.97,9932
2024-10-01T20:37:00Z,1.97,2,1.93,1.93,3097
2024-10-01T20:38:00Z,1.93,1.93,1.84,1.84,16920
2024-10-01T20:39:00Z,1.83,1.87,1.82,1.86,9791
2024-10-01T20:40:00Z,1.87,1.87,1.83,1.84,2488
2024-10-01T20:41:00Z,1.85,1.86,1.79,1.79,7835
2024-10-01T20:42:00Z,1.79,1.85,1.78,1.82,2737
2024-10-01T20:43:00Z,1.82,1.82,1.76,1.76,2261
2024-10-01T20:44:00Z,1.77,1.79,1.75,1.77,2540
2024-10-01T20:45:00Z,1.771,1.78,1.76,1.76,2438
2024-10-01T20:46:00Z,1.77,1.79,1.65,1.65,6243
2024-10-01T20:47:00Z,1.64,1.72,1.64,1.7,3828
2024-10-01T20:48:00Z,1.709,1.72,1.67,1.67,1960
2024-10-01T20:49:00Z,1.67,1.72,1.66,1.72,4564
2024-10-01T20:50:00Z,1.71,1.72,1.69,1.69,2701
2024-10-01T20:51:00Z,1.69,1.71,1.67,1.68,2006
2024-10-01T20:52:00Z,1.7,1.7,1.7,1.7,50
2024-10-01T20:53:00Z,1.69,1.69,1.69,1.69,115
2024-10-01T20:54:00Z,1.7,1.73,1.7,1.7,3392
2024-10-01T20:55:00Z,1.675,1.675,1.6,1.6,4765
2024-10-01T20:56:00Z,1.6,1.62,1.54,1.56,4728
2024-10-01T20:57:00Z,1.56,1.56,1.54,1.56,7306
2024-10-01T20:58:00Z,1.56,1.57,1.56,1.57,813
2024-10-01T20:59:00Z,1.58,1.6,1.58,1.58,1219
2024-10-01T21:00:00Z,1.58,1.58,1.58,1.58,1512
2024-10-01T21:01:00Z,1.58,1.58,1.58,1.58,942
2024-10-01T21:02:00Z,1.55,1.55,1.53,1.54,5811
2024-10-01T21:03:00Z,1.54,1.55,1.54,1.54,157
2024-10-01T21:04:00Z,1.55,1.6,1.55,1.6,806
2024-10-01T21:05:00Z,1.6,1.6,1.585,1.6,10677
2024-10-01T21:06:00Z,1.595,1.6,1.59,1.6,304
2024-10-01T21:07:00Z,1.59,1.59,1.56,1.56,269
2024-10-01T21:08:00Z,1.58,1.59,1.58,1.59,269
2024-10-01T21:09:00Z,1.59,1.6,1.59,1.6,163
2024-10-01T21:10:00Z,1.58,1.59,1.58,1.59,200
2024-10-01T21:11:00Z,1.58,1.58,1.58,1.58,10
2024-10-01T21:12:00Z,1.57,1.57,1.51,1.51,3570
2024-10-01T21:13:00Z,1.52,1.52,1.5,1.505,6223
2024-10-01T21:14:00Z,1.505,1.51,1.46,1.461,1869
2024-10-01T21:15:00Z,1.45,1.47,1.45,1.47,2622
2024-10-01T21:16:00Z,1.47,1.5,1.47,1.5,2828
2024-10-01T21:17:00Z,1.5,1.53,1.5,1.501,134
2024-10-01T21:18:00Z,1.501,1.55,1.5,1.55,9709
2024-10-01T21:19:00Z,1.55,1.55,1.52,1.53,952
2024-10-01T21:20:00Z,1.54,1.54,1.54,1.54,125
2024-10-01T21:21:00Z,1.53,1.535,1.53,1.535,1890
2024-10-01T21:22:00Z,1.535,1.54,1.53,1.54,866
2024-10-01T21:23:00Z,1.53,1.53,1.53,1.53,1
2024-10-01T21:24:00Z,1.53,1.53,1.53,1.53,185
2024-10-01T21:27:00Z,1.52,1.52,1.51,1.51,549
2024-10-01T21:28:00Z,1.51,1.52,1.51,1.51,53
2024-10-01T21:29:00Z,1.51,1.51,1.51,1.51,22
2024-10-01T21:30:00Z,1.515,1.515,1.51,1.515,398
2024-10-01T21:31:00Z,1.515,1.52,1.515,1.52,873
2024-10-01T21:32:00Z,1.51,1.53,1.51,1.52,570
2024-10-01T21:33:00Z,1.52,1.52,1.52,1.52,50
2024-10-01T21:34:00Z,1.515,1.515,1.515,1.515,3
2024-10-01T21:36:00Z,1.52,1.52,1.52,1.52,100
2024-10-01T21:38:00Z,1.51,1.51,1.51,1.51,13
2024-10-01T21:40:00Z,1.51,1.51,1.51,1.51,410
2024-10-01T21:42:00Z,1.51,1.52,1.51,1.52,337
2024-10-01T21:43:00Z,1.52,1.53,1.52,1.53,113
2024-10-01T21:44:00Z,1.53,1.54,1.52,1.54,923
2024-10-01T21:45:00Z,1.54,1.54,1.54,1.54,591
2024-10-01T21:46:00Z,1.55,1.56,1.55,1.56,1401
2024-10-01T21:47:00Z,1.54,1.55,1.53,1.55,103
2024-10-01T21:48:00Z,1.54,1.57,1.54,1.57,1028
2024-10-01T21:49:00Z,1.54,1.57,1.54,1.57,153
2024-10-01T21:50:00Z,1.54,1.58,1.54,1.58,447
2024-10-01T21:51:00Z,1.56,1.56,1.56,1.56,47
2024-10-01T21:52:00Z,1.57,1.57,1.57,1.57,100
2024-10-01T21:53:00Z,1.58,1.6,1.58,1.6,533
2024-10-01T21:54:00Z,1.6,1.6,1.6,1.6,107
2024-10-01T21:55:00Z,1.6,1.6,1.59,1.59,627
2024-10-01T21:56:00Z,1.59,1.59,1.58,1.58,349
2024-10-01T21:57:00Z,1.58,1.58,1.56,1.56,65
2024-10-01T21:58:00Z,1.57,1.57,1.57,1.57,3
2024-10-01T22:00:00Z,1.54,1.54,1.52,1.53,182
2024-10-01T22:01:00Z,1.52,1.54,1.52,1.53,240
2024-10-01T22:02:00Z,1.54,1.54,1.52,1.53,1158
2024-10-01T22:03:00Z,1.52,1.53,1.52,1.52,8
2024-10-01T22:04:00Z,1.54,1.54,1.54,1.54,232
2024-10-01T22:05:00Z,1.54,1.54,1.54,1.54,600
2024-10-01T22:06:00Z,1.55,1.56,1.55,1.55,505
2024-10-01T22:09:00Z,1.57,1.57,1.57,1.57,52
2024-10-01T22:10:00Z,1.57,1.57,1.57,1.57,173
2024-10-01T22:11:00Z,1.58,1.58,1.58,1.58,348
2024-10-01T22:12:00Z,1.57,1.57,1.57,1.57,10
2024-10-01T22:13:00Z,1.56,1.56,1.56,1.56,5
2024-10-01T22:14:00Z,1.59,1.59,1.59,1.59,544
2024-10-01T22:16:00Z,1.59,1.59,1.57,1.57,544
2024-10-01T22:17:00Z,1.58,1.58,1.58,1.58,199
2024-10-01T22:18:00Z,1.59,1.63,1.59,1.63,2248
2024-10-01T22:19:00Z,1.63,1.64,1.61,1.64,3890
2024-10-01T22:20:00Z,1.64,1.64,1.64,1.64,1100
2024-10-01T22:21:00Z,1.63,1.63,1.61,1.61,157
2024-10-01T22:22:00Z,1.61,1.61,1.61,1.61,695
2024-10-01T22:23:00Z,1.59,1.59,1.58,1.58,166
2024-10-01T22:24:00Z,1.59,1.6,1.58,1.6,1224
2024-10-01T22:25:00Z,1.58,1.58,1.58,1.58,50
2024-10-01T22:26:00Z,1.58,1.58,1.58,1.58,100
2024-10-01T22:27:00Z,1.58,1.58,1.57,1.57,151
2024-10-01T22:28:00Z,1.58,1.58,1.57,1.58,215
2024-10-01T22:29:00Z,1.57,1.58,1.56,1.56,844
2024-10-01T22:30:00Z,1.55,1.56,1.55,1.56,246
2024-10-01T22:31:00Z,1.58,1.58,1.58,1.58,28
2024-10-01T22:33:00Z,1.62,1.62,1.62,1.62,909
2024-10-01T22:34:00Z,1.62,1.64,1.62,1.62,1419
2024-10-01T22:35:00Z,1.64,1.66,1.64,1.66,2550
2024-10-01T22:37:00Z,1.62,1.62,1.62,1.62,6
2024-10-01T22:38:00Z,1.62,1.62,1.62,1.62,10
2024-10-01T22:41:00Z,1.63,1.64,1.63,1.64,101
2024-10-01T22:42:00Z,1.64,1.64,1.64,1.64,99
2024-10-01T22:44:00Z,1.65,1.67,1.65,1.67,52
2024-10-01T22:45:00Z,1.65,1.65,1.65,1.65,300
2024-10-01T22:46:00Z,1.66,1.66,1.66,1.66,300
2024-10-01T22:48:00Z,1.66,1.66,1.66,1.66,100
2024-10-01T22:49:00Z,1.64,1.64,1.63,1.63,470
2024-10-01T22:53:00Z,1.63,1.64,1.61,1.63,4784
2024-10-01T22:54:00Z,1.62,1.64,1.62,1.64,104
2024-10-01T22:55:00Z,1.64,1.64,1.64,1.64,101
2024-10-01T22:57:00Z,1.65,1.65,1.65,1.65,50
2024-10-01T23:01:00Z,1.66,1.66,1.66,1.66,953
2024-10-01T23:03:00Z,1.669,1.669,1.64,1.64,1045
2024-10-01T23:05:00Z,1.65,1.669,1.65,1.669,221
2024-10-01T23:06:00Z,1.67,1.67,1.67,1.67,50
2024-10-01T23:08:00Z,1.679,1.679,1.651,1.651,103
2024-10-01T23:09:00Z,1.69,1.72,1.69,1.72,1787
2024-10-01T23:14:00Z,1.69,1.69,1.69,1.69,900
2024-10-01T23:17:00Z,1.66,1.66,1.65,1.65,2302
2024-10-01T23:18:00Z,1.651,1.651,1.65,1.651,273
2024-10-01T23:19:00Z,1.679,1.679,1.65,1.65,250
2024-10-01T23:20:00Z,1.65,1.65,1.65,1.65,221
2024-10-01T23:21:00Z,1.65,1.65,1.64,1.64,168
2024-10-01T23:22:00Z,1.66,1.66,1.651,1.651,393
2024-10-01T23:24:00Z,1.7,1.7,1.7,1.7,118
2024-10-01T23:27:00Z,1.7,1.7,1.7,1.7,1382
2024-10-01T23:28:00Z,1.66,1.67,1.66,1.67,794
2024-10-01T23:29:00Z,1.67,1.67,1.65,1.66,700
2024-10-01T23:30:00Z,1.66,1.68,1.66,1.68,220
2024-10-01T23:40:00Z,1.67,1.67,1.65,1.65,85
2024-10-01T23:42:00Z,1.66,1.66,1.65,1.65,275
2024-10-01T23:43:00Z,1.66,1.66,1.66,1.66,200
2024-10-01T23:44:00Z,1.66,1.66,1.65,1.65,600
2024-10-01T23:45:00Z,1.65,1.66,1.64,1.64,276
2024-10-01T23:46:00Z,1.66,1.66,1.66,1.66,540
2024-10-01T23:47:00Z,1.66,1.66,1.66,1.66,314
2024-10-01T23:50:00Z,1.66,1.66,1.64,1.64,650
2024-10-01T23:51:00Z,1.66,1.66,1.66,1.66,53
2024-10-01T23:52:00Z,1.66,1.66,1.66,1.66,247
2024-10-01T23:53:00Z,1.65,1.66,1.64,1.64,700
2024-10-01T23:54:00Z,1.65,1.65,1.65,1.65,500
2024-10-01T23:58:00Z,1.65,1.65,1.65,1.65,50
2024-10-02T08:00:00Z,1.39,1.68,1.38,1.54,12063
2024-10-02T08:01:00Z,1.54,1.55,1.42,1.49,7689
2024-10-02T08:02:00Z,1.49,1.54,1.48,1.48,3195
2024-10-02T08:03:00Z,1.47,1.48,1.46,1.48,4858
2024-10-02T08:04:00Z,1.48,1.48,1.45,1.45,7886
2024-10-02T08:05:00Z,1.45,1.45,1.4,1.43,4687
2024-10-02T08:06:00Z,1.43,1.43,1.42,1.43,727
2024-10-02T08:07:00Z,1.43,1.47,1.43,1.47,2108
2024-10-02T08:08:00Z,1.48,1.52,1.48,1.48,2317
2024-10-02T08:09:00Z,1.47,1.52,1.46,1.49,5099
2024-10-02T08:10:00Z,1.5,1.54,1.49,1.54,885
2024-10-02T08:11:00Z,1.53,1.58,1.52,1.58,4040
2024-10-02T08:12:00Z,1.56,1.57,1.48,1.5,4110
2024-10-02T08:13:00Z,1.5,1.52,1.48,1.515,1503
2024-10-02T08:14:00Z,1.5,1.51,1.48,1.5,466
2024-10-02T08:15:00Z,1.51,1.51,1.47,1.47,2080
2024-10-02T08:16:00Z,1.47,1.51,1.47,1.49,285
2024-10-02T08:17:00Z,1.47,1.47,1.42,1.43,5645
2024-10-02T08:18:00Z,1.42,1.42,1.405,1.42,2506
2024-10-02T08:19:00Z,1.43,1.43,1.43,1.43,357
2024-10-02T08:20:00Z,1.44,1.44,1.435,1.44,1554
2024-10-02T08:21:00Z,1.435,1.435,1.425,1.43,865
2024-10-02T08:22:00Z,1.43,1.44,1.41,1.42,2000
2024-10-02T08:23:00Z,1.42,1.42,1.41,1.41,996
2024-10-02T08:24:00Z,1.41,1.42,1.41,1.42,1055
2024-10-02T08:25:00Z,1.42,1.43,1.42,1.42,836
2024-10-02T08:26:00Z,1.42,1.42,1.4,1.4,2261
2024-10-02T08:27:00Z,1.405,1.42,1.405,1.42,526
2024-10-02T08:28:00Z,1.43,1.44,1.43,1.44,771
2024-10-02T08:29:00Z,1.45,1.45,1.43,1.43,166
2024-10-02T08:30:00Z,1.43,1.43,1.41,1.41,873
2024-10-02T08:31:00Z,1.4,1.4,1.4,1.4,762
2024-10-02T08:32:00Z,1.41,1.41,1.41,1.41,963
2024-10-02T08:34:00Z,1.41,1.41,1.41,1.41,591
2024-10-02T08:36:00Z,1.41,1.43,1.41,1.42,390
2024-10-02T08:37:00Z,1.43,1.43,1.41,1.42,412
2024-10-02T08:38:00Z,1.43,1.43,1.43,1.43,158
2024-10-02T08:39:00Z,1.43,1.48,1.43,1.48,1913
2024-10-02T08:40:00Z,1.47,1.49,1.47,1.48,1193
2024-10-02T08:41:00Z,1.47,1.48,1.47,1.48,637
2024-10-02T08:42:00Z,1.47,1.48,1.43,1.435,6862
2024-10-02T08:43:00Z,1.435,1.435,1.435,1.435,300
2024-10-02T08:44:00Z,1.43,1.43,1.42,1.42,737
2024-10-02T08:45:00Z,1.42,1.42,1.41,1.41,161
2024-10-02T08:46:00Z,1.415,1.42,1.415,1.42,377
2024-10-02T08:47:00Z,1.42,1.42,1.42,1.42,12
2024-10-02T08:48:00Z,1.42,1.44,1.42,1.44,700
2024-10-02T08:49:00Z,1.43,1.44,1.43,1.44,1742
2024-10-02T08:50:00Z,1.44,1.44,1.44,1.44,1045
2024-10-02T08:52:00Z,1.43,1.43,1.43,1.43,300
2024-10-02T08:53:00Z,1.425,1.425,1.425,1.425,1
2024-10-02T08:54:00Z,1.42,1.42,1.42,1.42,20
2024-10-02T08:55:00Z,1.425,1.43,1.425,1.43,882
2024-10-02T08:56:00Z,1.43,1.43,1.43,1.43,94
2024-10-02T08:58:00Z,1.43,1.43,1.43,1.43,300
2024-10-02T08:59:00Z,1.43,1.43,1.43,1.43,80
2024-10-02T09:00:00Z,1.44,1.44,1.43,1.43,299
2024-10-02T09:01:00Z,1.42,1.43,1.42,1.43,991
2024-10-02T09:02:00Z,1.43,1.43,1.42,1.42,116
2024-10-02T09:03:00Z,1.43,1.43,1.43,1.43,195
2024-10-02T09:06:00Z,1.44,1.44,1.435,1.44,122
2024-10-02T09:07:00Z,1.44,1.44,1.44,1.44,31
2024-10-02T09:08:00Z,1.44,1.45,1.44,1.45,134
2024-10-02T09:09:00Z,1.45,1.46,1.45,1.46,41
2024-10-02T09:10:00Z,1.43,1.43,1.42,1.43,1253
2024-10-02T09:13:00Z,1.43,1.43,1.43,1.43,66
2024-10-02T09:14:00Z,1.41,1.41,1.41,1.41,730
2024-10-02T09:15:00Z,1.41,1.41,1.41,1.41,262
2024-10-02T09:16:00Z,1.4,1.43,1.4,1.43,1183
2024-10-02T09:18:00Z,1.42,1.42,1.41,1.41,196
2024-10-02T09:19:00Z,1.42,1.42,1.42,1.42,27
2024-10-02T09:20:00Z,1.42,1.43,1.41,1.41,1080
2024-10-02T09:22:00Z,1.42,1.42,1.42,1.42,6
2024-10-02T09:23:00Z,1.41,1.41,1.41,1.41,67
2024-10-02T09:26:00Z,1.42,1.42,1.42,1.42,31
2024-10-02T09:30:00Z,1.44,1.44,1.42,1.42,877
2024-10-02T09:32:00Z,1.43,1.43,1.43,1.43,1
2024-10-02T09:33:00Z,1.41,1.41,1.4,1.4,1300
2024-10-02T09:34:00Z,1.41,1.42,1.4,1.42,51
2024-10-02T09:35:00Z,1.42,1.42,1.42,1.42,100
2024-10-02T09:36:00Z,1.415,1.415,1.41,1.41,55
2024-10-02T09:37:00Z,1.41,1.41,1.41,1.41,1
2024-10-02T09:38:00Z,1.42,1.42,1.41,1.41,81
2024-10-02T09:39:00Z,1.41,1.42,1.41,1.42,349
2024-10-02T09:43:00Z,1.43,1.43,1.43,1.43,5
2024-10-02T09:45:00Z,1.42,1.42,1.42,1.42,221
2024-10-02T09:46:00Z,1.42,1.42,1.42,1.42,16
2024-10-02T09:47:00Z,1.42,1.42,1.41,1.41,202
2024-10-02T09:48:00Z,1.41,1.41,1.41,1.41,398
2024-10-02T09:49:00Z,1.41,1.41,1.41,1.41,10
2024-10-02T09:50:00Z,1.41,1.45,1.41,1.45,4
2024-10-02T09:51:00Z,1.42,1.42,1.41,1.41,833
2024-10-02T09:53:00Z,1.41,1.42,1.41,1.42,751
2024-10-02T09:54:00Z,1.41,1.41,1.405,1.405,216
2024-10-02T09:56:00Z,1.41,1.41,1.41,1.41,121
2024-10-02T09:57:00Z,1.41,1.41,1.41,1.41,756
2024-10-02T09:58:00Z,1.41,1.41,1.41,1.41,244
2024-10-02T10:00:00Z,1.43,1.43,1.43,1.43,23
2024-10-02T10:06:00Z,1.42,1.42,1.4,1.4,1188
2024-10-02T10:07:00Z,1.43,1.43,1.37,1.37,669
2024-10-02T10:08:00Z,1.36,1.39,1.35,1.39,4317
2024-10-02T10:09:00Z,1.37,1.42,1.37,1.37,2679
2024-10-02T10:10:00Z,1.39,1.39,1.39,1.39,246
2024-10-02T10:11:00Z,1.4,1.4,1.38,1.38,501
2024-10-02T10:12:00Z,1.4,1.4,1.4,1.4,100
2024-10-02T10:13:00Z,1.42,1.42,1.42,1.42,1
2024-10-02T10:14:00Z,1.405,1.41,1.39,1.39,1112
2024-10-02T10:15:00Z,1.4,1.42,1.4,1.42,159
2024-10-02T10:16:00Z,1.41,1.41,1.41,1.41,20
2024-10-02T10:17:00Z,1.41,1.41,1.41,1.41,81
2024-10-02T10:18:00Z,1.41,1.41,1.41,1.41,100
2024-10-02T10:20:00Z,1.41,1.44,1.41,1.44,101
2024-10-02T10:21:00Z,1.42,1.42,1.42,1.42,221
2024-10-02T10:22:00Z,1.44,1.44,1.44,1.44,100
2024-10-02T10:23:00Z,1.42,1.45,1.42,1.45,270
2024-10-02T10:24:00Z,1.42,1.44,1.42,1.44,300
2024-10-02T10:25:00Z,1.42,1.42,1.42,1.42,2
2024-10-02T10:26:00Z,1.43,1.43,1.43,1.43,1
2024-10-02T10:27:00Z,1.42,1.42,1.41,1.41,1500
2024-10-02T10:28:00Z,1.43,1.43,1.415,1.42,393
2024-10-02T10:30:00Z,1.42,1.42,1.42,1.42,2
2024-10-02T10:31:00Z,1.41,1.41,1.36,1.36,5008
2024-10-02T10:32:00Z,1.38,1.4,1.36,1.4,715
2024-10-02T10:33:00Z,1.36,1.37,1.355,1.355,542
2024-10-02T10:34:00Z,1.355,1.355,1.28,1.31,4756
2024-10-02T10:35:00Z,1.31,1.32,1.31,1.32,3125
2024-10-02T10:36:00Z,1.32,1.33,1.31,1.32,2947
2024-10-02T10:37:00Z,1.33,1.33,1.31,1.33,453
2024-10-02T10:38:00Z,1.33,1.33,1.31,1.31,916
2024-10-02T10:39:00Z,1.32,1.33,1.31,1.33,1915
2024-10-02T10:40:00Z,1.33,1.33,1.33,1.33,1
2024-10-02T10:41:00Z,1.31,1.32,1.31,1.32,110
2024-10-02T10:42:00Z,1.34,1.34,1.34,1.34,27
2024-10-02T10:43:00Z,1.34,1.34,1.32,1.32,64
2024-10-02T10:44:00Z,1.33,1.33,1.315,1.32,261
2024-10-02T10:45:00Z,1.34,1.34,1.34,1.34,2
2024-10-02T10:46:00Z,1.33,1.34,1.33,1.34,171
2024-10-02T10:47:00Z,1.34,1.34,1.34,1.34,55
2024-10-02T10:48:00Z,1.34,1.35,1.34,1.35,507
2024-10-02T10:49:00Z,1.35,1.35,1.35,1.35,162
2024-10-02T10:50:00Z,1.33,1.33,1.33,1.33,4
2024-10-02T10:51:00Z,1.34,1.34,1.34,1.34,1
2024-10-02T10:52:00Z,1.34,1.34,1.33,1.33,397
2024-10-02T10:55:00Z,1.33,1.33,1.32,1.33,710
2024-10-02T10:56:00Z,1.34,1.34,1.34,1.34,1
2024-10-02T10:58:00Z,1.34,1.34,1.34,1.34,1
2024-10-02T10:59:00Z,1.34,1.34,1.34,1.34,1
2024-10-02T11:00:00Z,1.37,1.44,1.34,1.4,2309
2024-10-02T11:01:00Z,1.41,1.43,1.4,1.43,2156
2024-10-02T11:02:00Z,1.35,1.4,1.35,1.4,300
2024-10-02T11:03:00Z,1.381,1.381,1.38,1.38,200
2024-10-02T11:04:00Z,1.39,1.43,1.38,1.42,650
2024-10-02T11:06:00Z,1.4,1.4,1.35,1.38,177
2024-10-02T11:07:00Z,1.36,1.36,1.34,1.34,355
2024-10-02T11:09:00Z,1.36,1.38,1.36,1.38,47
2024-10-02T11:10:00Z,1.36,1.36,1.36,1.36,402
2024-10-02T11:11:00Z,1.36,1.37,1.35,1.37,420
2024-10-02T11:12:00Z,1.36,1.36,1.36,1.36,132
2024-10-02T11:13:00Z,1.37,1.37,1.37,1.37,52
2024-10-02T11:14:00Z,1.35,1.36,1.35,1.36,144
2024-10-02T11:15:00Z,1.37,1.38,1.36,1.38,234
2024-10-02T11:20:00Z,1.36,1.36,1.36,1.36,1
2024-10-02T11:21:00Z,1.36,1.36,1.35,1.36,144
2024-10-02T11:22:00Z,1.4,1.43,1.4,1.43,1190
2024-10-02T11:24:00Z,1.41,1.419,1.4,1.419,806
2024-10-02T11:27:00Z,1.35,1.36,1.35,1.36,200
2024-10-02T11:30:00Z,1.37,1.37,1.37,1.37,4
2024-10-02T11:31:00Z,1.35,1.35,1.35,1.35,190
2024-10-02T11:32:00Z,1.39,1.39,1.39,1.39,30
2024-10-02T11:34:00Z,1.38,1.39,1.38,1.39,325
2024-10-02T11:35:00Z,1.39,1.395,1.39,1.395,168
2024-10-02T11:37:00Z,1.39,1.39,1.39,1.39,12
2024-10-02T11:38:00Z,1.39,1.39,1.36,1.37,183
2024-10-02T11:39:00Z,1.38,1.38,1.38,1.38,50
2024-10-02T11:40:00Z,1.38,1.39,1.38,1.39,125
2024-10-02T11:41:00Z,1.39,1.39,1.39,1.39,214
2024-10-02T11:42:00Z,1.41,1.41,1.41,1.41,86
2024-10-02T11:43:00Z,1.42,1.42,1.41,1.41,822
2024-10-02T11:44:00Z,1.42,1.42,1.41,1.41,525
2024-10-02T11:46:00Z,1.41,1.44,1.41,1.44,6562
2024-10-02T11:49:00Z,1.44,1.44,1.44,1.44,300
2024-10-02T11:50:00Z,1.45,1.47,1.44,1.47,3970
2024-10-02T11:51:00Z,1.47,1.47,1.45,1.45,343
2024-10-02T11:52:00Z,1.45,1.47,1.45,1.47,1345
2024-10-02T11:53:00Z,1.46,1.47,1.46,1.47,802
2024-10-02T11:57:00Z,1.43,1.43,1.43,1.43,478
2024-10-02T11:59:00Z,1.43,1.44,1.43,1.43,342
2024-10-02T12:00:00Z,1.42,1.45,1.42,1.44,453
